train_id,journey_date,station_code,next_station_code,timestamp,scheduled_arrival,actual_arrival,delay_minutes,current_delay,distance_remaining,scheduled_remaining_time,remaining_travel_time
12301,2026-02-19,DDU,GKP,2026-02-19 17:07:00,2026-02-19 17:07:00,2026-02-19 17:49:00,42.9,42.9,240.2,192.2,232.5
12301,2026-02-19,GKP,HWH,2026-02-19 20:53:00,2026-02-19 20:53:00,2026-02-19 21:39:00,46.5,46.5,107.7,86.2,127.7
12302,2026-02-19,HWH,GKP,2026-02-19 06:59:00,2026-02-19 06:59:00,2026-02-19 07:11:00,12.1,12.1,1150.0,920.0,960.7
12302,2026-02-19,GKP,DDU,2026-02-19 10:15:00,2026-02-19 10:15:00,2026-02-19 10:54:00,39.2,39.2,920.0,736.0,788.4
12302,2026-02-19,DDU,PRYJ,2026-02-19 13:58:00,2026-02-19 13:58:00,2026-02-19 14:45:00,47.7,47.7,690.0,552.0,598.8
12302,2026-02-19,PRYJ,CNB,2026-02-19 17:49:00,2026-02-19 17:49:00,2026-02-19 19:25:00,96.0,96.0,363.9,291.1,389.8
12302,2026-02-19,CNB,NDLS,2026-02-19 22:29:00,2026-02-19 22:29:00,2026-02-20 00:33:00,124.1,124.1,74.7,59.8,164.4
12951,2026-02-19,BCT,ST,2026-02-19 06:02:00,2026-02-19 06:02:00,2026-02-19 06:06:00,4.2,4.2,1150.0,920.0,951.3
12951,2026-02-19,ST,BRC,2026-02-19 09:10:00,2026-02-19 09:10:00,2026-02-19 09:16:00,6.0,6.0,920.0,736.0,767.0
12951,2026-02-19,BRC,RTM,2026-02-19 12:20:00,2026-02-19 12:20:00,2026-02-19 12:36:00,17.0,17.0,690.0,552.0,568.9
12951,2026-02-19,RTM,KOTA,2026-02-19 15:40:00,2026-02-19 15:40:00,2026-02-19 16:03:00,24.0,24.0,376.8,301.4,336.3
12951,2026-02-19,KOTA,NDLS,2026-02-19 19:07:00,2026-02-19 19:07:00,2026-02-19 19:37:00,30.0,30.0,120.5,96.4,136.4
12952,2026-02-19,NDLS,KOTA,2026-02-19 05:59:00,2026-02-19 05:59:00,2026-02-19 06:02:00,3.7,3.7,1150.0,920.0,938.1
12952,2026-02-19,KOTA,RTM,2026-02-19 09:06:00,2026-02-19 09:06:00,2026-02-19 09:20:00,14.4,14.4,920.0,736.0,753.0
12952,2026-02-19,RTM,BRC,2026-02-19 12:24:00,2026-02-19 12:24:00,2026-02-19 12:41:00,17.4,17.4,690.0,552.0,584.0
12952,2026-02-19,BRC,ST,2026-02-19 15:45:00,2026-02-19 15:45:00,2026-02-19 16:08:00,23.9,23.9,298.2,238.6,267.0
12952,2026-02-19,ST,BCT,2026-02-19 19:12:00,2026-02-19 19:12:00,2026-02-19 20:27:00,75.9,75.9,148.7,119.0,197.4
12004,2026-02-19,NDLS,GZB,2026-02-19 06:09:00,2026-02-19 06:09:00,2026-02-19 07:14:00,65.8,65.8,1150.0,920.0,1003.4
12004,2026-02-19,GZB,ALJN,2026-02-19 10:18:00,2026-02-19 10:18:00,2026-02-19 11:33:00,75.5,75.5,920.0,736.0,814.7
12004,2026-02-19,ALJN,TDL,2026-02-19 14:37:00,2026-02-19 14:37:00,2026-02-19 15:54:00,77.5,77.5,690.0,552.0,627.2
12004,2026-02-19,TDL,CNB,2026-02-19 18:58:00,2026-02-19 18:58:00,2026-02-19 20:18:00,80.9,80.9,507.2,405.8,492.6
12004,2026-02-19,CNB,LKO,2026-02-19 23:22:00,2026-02-19 23:22:00,2026-02-20 01:29:00,127.5,127.5,123.9,99.1,211.6
12626,2026-02-19,NDLS,AGC,2026-02-19 06:17:00,2026-02-19 06:17:00,2026-02-19 06:43:00,26.7,26.7,1150.0,920.0,966.0
12626,2026-02-19,AGC,VGLJ,2026-02-19 09:47:00,2026-02-19 09:47:00,2026-02-19 10:21:00,34.2,34.2,920.0,736.0,767.9
12626,2026-02-19,VGLJ,BPL,2026-02-19 13:25:00,2026-02-19 13:25:00,2026-02-19 14:14:00,49.2,49.2,690.0,552.0,584.5
12626,2026-02-19,BPL,NGP,2026-02-19 17:18:00,2026-02-19 17:18:00,2026-02-19 18:21:00,63.1,63.1,298.2,238.6,315.4
12626,2026-02-19,NGP,MAS,2026-02-19 21:25:00,2026-02-19 21:25:00,2026-02-19 22:31:00,66.5,66.5,161.1,128.9,191.7
12424,2026-02-19,NDLS,CNB,2026-02-19 06:52:00,2026-02-19 06:52:00,2026-02-19 07:11:00,19.3,19.3,1150.0,920.0,946.3
12424,2026-02-19,CNB,PRYJ,2026-02-19 10:15:00,2026-02-19 10:15:00,2026-02-19 10:39:00,24.7,24.7,920.0,736.0,780.9
12424,2026-02-19,PRYJ,DDU,2026-02-19 13:43:00,2026-02-19 13:43:00,2026-02-19 14:07:00,24.8,24.8,690.0,552.0,589.1
12424,2026-02-19,DDU,PPTA,2026-02-19 17:11:00,2026-02-19 17:11:00,2026-02-19 17:37:00,26.1,26.1,457.3,365.8,407.9
12424,2026-02-19,PPTA,GHY,2026-02-19 20:41:00,2026-02-19 20:41:00,2026-02-19 21:57:00,76.4,76.4,164.4,131.5,232.4
12260,2026-02-19,NDLS,CNB,2026-02-19 06:10:00,2026-02-19 06:10:00,2026-02-19 06:29:00,19.6,19.6,1150.0,920.0,955.5
12260,2026-02-19,CNB,PRYJ,2026-02-19 10:19:00,2026-02-19 10:19:00,2026-02-19 10:49:00,31.0,31.0,862.5,690.0,723.3
12260,2026-02-19,PRYJ,DDU,2026-02-19 14:39:00,2026-02-19 14:39:00,2026-02-19 15:13:00,34.1,34.1,522.4,417.9,457.3
12260,2026-02-19,DDU,HWH,2026-02-19 19:03:00,2026-02-19 19:03:00,2026-02-19 19:56:00,53.5,53.5,119.6,95.7,148.0
12926,2026-02-19,BCT,BRC,2026-02-19 06:42:00,2026-02-19 06:42:00,2026-02-19 06:51:00,9.9,9.9,1150.0,920.0,948.6
12926,2026-02-19,BRC,RTM,2026-02-19 09:55:00,2026-02-19 09:55:00,2026-02-19 10:45:00,50.8,50.8,920.0,736.0,793.8
12926,2026-02-19,RTM,KOTA,2026-02-19 13:49:00,2026-02-19 13:49:00,2026-02-19 14:49:00,60.0,60.0,690.0,552.0,627.8
12926,2026-02-19,KOTA,NDLS,2026-02-19 17:53:00,2026-02-19 17:53:00,2026-02-19 19:40:00,107.4,107.4,456.5,365.2,467.2
12926,2026-02-19,NDLS,ASR,2026-02-19 22:44:00,2026-02-19 22:44:00,2026-02-20 00:20:00,96.1,96.1,153.3,122.6,190.6
12627,2026-02-19,SBC,DMM,2026-02-19 05:58:00,2026-02-19 05:58:00,2026-02-19 06:43:00,45.8,45.8,1150.0,920.0,979.9
12627,2026-02-19,DMM,GTL,2026-02-19 09:47:00,2026-02-19 09:47:00,2026-02-19 10:36:00,49.4,49.4,920.0,736.0,786.3
12627,2026-02-19,GTL,SC,2026-02-19 13:40:00,2026-02-19 13:40:00,2026-02-19 14:45:00,65.3,65.3,690.0,552.0,616.1
12627,2026-02-19,SC,NGP,2026-02-19 17:49:00,2026-02-19 17:49:00,2026-02-19 19:02:00,73.6,73.6,478.8,383.0,470.9
12627,2026-02-19,NGP,NDLS,2026-02-19 22:06:00,2026-02-19 22:06:00,2026-02-19 23:27:00,81.2,81.2,127.4,101.9,187.4
12301,2026-02-20,NDLS,CNB,2026-02-20 05:41:00,2026-02-20 05:41:00,2026-02-20 06:40:00,59.7,59.7,1150.0,920.0,971.4
12301,2026-02-20,CNB,PRYJ,2026-02-20 09:44:00,2026-02-20 09:44:00,2026-02-20 10:39:00,55.9,55.9,920.0,736.0,799.0
12301,2026-02-20,PRYJ,DDU,2026-02-20 13:43:00,2026-02-20 13:43:00,2026-02-20 14:42:00,59.7,59.7,690.0,552.0,624.2
12301,2026-02-20,DDU,GKP,2026-02-20 17:46:00,2026-02-20 17:46:00,2026-02-20 19:02:00,76.3,76.3,346.5,277.2,367.5
12301,2026-02-20,GKP,HWH,2026-02-20 22:06:00,2026-02-20 22:06:00,2026-02-20 23:21:00,76.0,76.0,71.7,57.4,141.7
12302,2026-02-20,HWH,GKP,2026-02-20 06:25:00,2026-02-20 06:25:00,2026-02-20 06:40:00,15.4,15.4,1150.0,920.0,956.9
12302,2026-02-20,GKP,DDU,2026-02-20 09:44:00,2026-02-20 09:44:00,2026-02-20 09:59:00,15.3,15.3,920.0,736.0,774.6
12302,2026-02-20,DDU,PRYJ,2026-02-20 13:03:00,2026-02-20 13:03:00,2026-02-20 13:49:00,46.9,46.9,690.0,552.0,592.8
12302,2026-02-20,PRYJ,CNB,2026-02-20 16:53:00,2026-02-20 16:53:00,2026-02-20 17:43:00,50.7,50.7,412.5,330.0,379.0
12302,2026-02-20,CNB,NDLS,2026-02-20 20:47:00,2026-02-20 20:47:00,2026-02-20 21:48:00,61.3,61.3,160.5,128.4,203.3
12951,2026-02-20,BCT,ST,2026-02-20 05:38:00,2026-02-20 05:38:00,2026-02-20 05:42:00,4.8,4.8,1150.0,920.0,929.1
12951,2026-02-20,ST,BRC,2026-02-20 08:46:00,2026-02-20 08:46:00,2026-02-20 08:59:00,13.3,13.3,920.0,736.0,765.1
12951,2026-02-20,BRC,RTM,2026-02-20 12:03:00,2026-02-20 12:03:00,2026-02-20 12:22:00,19.9,19.9,690.0,552.0,585.2
12951,2026-02-20,RTM,KOTA,2026-02-20 15:26:00,2026-02-20 15:26:00,2026-02-20 15:43:00,17.3,17.3,322.3,257.8,272.0
12951,2026-02-20,KOTA,NDLS,2026-02-20 18:47:00,2026-02-20 18:47:00,2026-02-20 19:59:00,72.6,72.6,69.2,55.4,143.8
12952,2026-02-20,NDLS,KOTA,2026-02-20 06:30:00,2026-02-20 06:30:00,2026-02-20 06:59:00,29.5,29.5,1150.0,920.0,961.0
12952,2026-02-20,KOTA,RTM,2026-02-20 10:03:00,2026-02-20 10:03:00,2026-02-20 10:45:00,42.7,42.7,920.0,736.0,793.2
12952,2026-02-20,RTM,BRC,2026-02-20 13:49:00,2026-02-20 13:49:00,2026-02-20 14:45:00,56.6,56.6,690.0,552.0,603.0
12952,2026-02-20,BRC,ST,2026-02-20 17:49:00,2026-02-20 17:49:00,2026-02-20 18:37:00,48.9,48.9,470.6,376.5,424.5
12952,2026-02-20,ST,BCT,2026-02-20 21:41:00,2026-02-20 21:41:00,2026-02-20 22:29:00,48.2,48.2,93.5,74.8,111.8
12004,2026-02-20,NDLS,GZB,2026-02-20 06:27:00,2026-02-20 06:27:00,2026-02-20 07:54:00,87.9,87.9,1150.0,920.0,1005.6
12004,2026-02-20,GZB,ALJN,2026-02-20 10:58:00,2026-02-20 10:58:00,2026-02-20 12:33:00,95.1,95.1,920.0,736.0,825.7
12004,2026-02-20,ALJN,TDL,2026-02-20 15:37:00,2026-02-20 15:37:00,2026-02-20 17:08:00,91.8,91.8,690.0,552.0,644.9
12004,2026-02-20,TDL,CNB,2026-02-20 20:12:00,2026-02-20 20:12:00,2026-02-20 21:43:00,92.0,92.0,477.6,382.1,477.8
12004,2026-02-20,CNB,LKO,2026-02-21 00:47:00,2026-02-21 00:47:00,2026-02-21 02:25:00,98.7,98.7,68.3,54.6,141.4
12626,2026-02-20,NDLS,AGC,2026-02-20 06:55:00,2026-02-20 06:55:00,2026-02-20 07:03:00,8.6,8.6,1150.0,920.0,953.2
12626,2026-02-20,AGC,VGLJ,2026-02-20 10:07:00,2026-02-20 10:07:00,2026-02-20 10:28:00,21.6,21.6,920.0,736.0,770.7
12626,2026-02-20,VGLJ,BPL,2026-02-20 13:32:00,2026-02-20 13:32:00,2026-02-20 13:55:00,23.1,23.1,690.0,552.0,579.9
12626,2026-02-20,BPL,NGP,2026-02-20 16:59:00,2026-02-20 16:59:00,2026-02-20 17:26:00,27.2,27.2,418.0,334.4,383.6
12626,2026-02-20,NGP,MAS,2026-02-20 20:30:00,2026-02-20 20:30:00,2026-02-20 20:59:00,29.3,29.3,172.9,138.3,185.1
12424,2026-02-20,NDLS,CNB,2026-02-20 06:59:00,2026-02-20 06:59:00,2026-02-20 08:23:00,84.8,84.8,1150.0,920.0,1002.5
12424,2026-02-20,CNB,PRYJ,2026-02-20 11:27:00,2026-02-20 11:27:00,2026-02-20 13:00:00,93.8,93.8,920.0,736.0,821.7
12424,2026-02-20,PRYJ,DDU,2026-02-20 16:04:00,2026-02-20 16:04:00,2026-02-20 17:49:00,105.8,105.8,690.0,552.0,666.8
12424,2026-02-20,DDU,PPTA,2026-02-20 20:53:00,2026-02-20 20:53:00,2026-02-20 22:46:00,113.2,113.2,286.9,229.5,343.8
12424,2026-02-20,PPTA,GHY,2026-02-21 01:50:00,2026-02-21 01:50:00,2026-02-21 03:44:00,114.5,114.5,67.3,53.8,166.7
12260,2026-02-20,NDLS,CNB,2026-02-20 06:08:00,2026-02-20 06:08:00,2026-02-20 06:14:00,6.9,6.9,1150.0,920.0,935.9
12260,2026-02-20,CNB,PRYJ,2026-02-20 10:04:00,2026-02-20 10:04:00,2026-02-20 10:30:00,26.1,26.1,862.5,690.0,721.3
12260,2026-02-20,PRYJ,DDU,2026-02-20 14:20:00,2026-02-20 14:20:00,2026-02-20 14:56:00,36.6,36.6,458.6,366.9,415.2
12260,2026-02-20,DDU,HWH,2026-02-20 18:46:00,2026-02-20 18:46:00,2026-02-20 19:38:00,52.8,52.8,55.0,44.0,118.8
12926,2026-02-20,BCT,BRC,2026-02-20 05:49:00,2026-02-20 05:49:00,2026-02-20 05:49:00,0.0,0.0,1150.0,920.0,932.1
12926,2026-02-20,BRC,RTM,2026-02-20 08:53:00,2026-02-20 08:53:00,2026-02-20 09:59:00,66.0,66.0,920.0,736.0,798.6
12926,2026-02-20,RTM,KOTA,2026-02-20 13:03:00,2026-02-20 13:03:00,2026-02-20 14:19:00,76.1,76.1,690.0,552.0,631.5
12926,2026-02-20,KOTA,NDLS,2026-02-20 17:23:00,2026-02-20 17:23:00,2026-02-20 19:28:00,125.6,125.6,525.0,420.0,559.5
12926,2026-02-20,NDLS,ASR,2026-02-20 22:32:00,2026-02-20 22:32:00,2026-02-21 00:45:00,133.5,133.5,111.1,88.9,188.5
12627,2026-02-20,SBC,DMM,2026-02-20 06:49:00,2026-02-20 06:49:00,2026-02-20 07:28:00,39.0,39.0,1150.0,920.0,962.0
12627,2026-02-20,DMM,GTL,2026-02-20 10:32:00,2026-02-20 10:32:00,2026-02-20 11:11:00,40.0,40.0,920.0,736.0,780.7
12627,2026-02-20,GTL,SC,2026-02-20 14:15:00,2026-02-20 14:15:00,2026-02-20 15:04:00,49.1,49.1,690.0,552.0,607.1
12627,2026-02-20,SC,NGP,2026-02-20 18:08:00,2026-02-20 18:08:00,2026-02-20 19:40:00,92.4,92.4,240.4,192.3,283.1
12627,2026-02-20,NGP,NDLS,2026-02-20 22:44:00,2026-02-20 22:44:00,2026-02-21 00:30:00,106.9,106.9,55.6,44.5,131.9
12301,2026-02-21,NDLS,CNB,2026-02-21 05:52:00,2026-02-21 05:52:00,2026-02-21 05:56:00,4.6,4.6,1150.0,920.0,942.1
12301,2026-02-21,CNB,PRYJ,2026-02-21 09:00:00,2026-02-21 09:00:00,2026-02-21 09:14:00,14.7,14.7,920.0,736.0,757.7
12301,2026-02-21,PRYJ,DDU,2026-02-21 12:18:00,2026-02-21 12:18:00,2026-02-21 12:38:00,20.1,20.1,690.0,552.0,595.1
12301,2026-02-21,DDU,GKP,2026-02-21 15:42:00,2026-02-21 15:42:00,2026-02-21 16:41:00,59.7,59.7,533.6,426.9,493.8
12301,2026-02-21,GKP,HWH,2026-02-21 19:45:00,2026-02-21 19:45:00,2026-02-21 20:51:00,66.2,66.2,121.0,96.8,160.0
12302,2026-02-21,HWH,GKP,2026-02-21 06:10:00,2026-02-21 06:10:00,2026-02-21 06:18:00,8.2,8.2,1150.0,920.0,950.3
12302,2026-02-21,GKP,DDU,2026-02-21 09:22:00,2026-02-21 09:22:00,2026-02-21 09:37:00,15.6,15.6,920.0,736.0,751.2
12302,2026-02-21,DDU,PRYJ,2026-02-21 12:41:00,2026-02-21 12:41:00,2026-02-21 13:35:00,54.8,54.8,690.0,552.0,603.0
12302,2026-02-21,PRYJ,CNB,2026-02-21 16:39:00,2026-02-21 16:39:00,2026-02-21 18:09:00,90.6,90.6,236.0,188.8,279.1
12302,2026-02-21,CNB,NDLS,2026-02-21 21:13:00,2026-02-21 21:13:00,2026-02-21 22:44:00,91.3,91.3,127.2,101.8,196.9
12951,2026-02-21,BCT,ST,2026-02-21 05:38:00,2026-02-21 05:38:00,2026-02-21 06:22:00,44.5,44.5,1150.0,920.0,966.9
12951,2026-02-21,ST,BRC,2026-02-21 09:26:00,2026-02-21 09:26:00,2026-02-21 10:30:00,64.0,64.0,920.0,736.0,810.8
12951,2026-02-21,BRC,RTM,2026-02-21 13:34:00,2026-02-21 13:34:00,2026-02-21 14:49:00,75.3,75.3,690.0,552.0,629.9
12951,2026-02-21,RTM,KOTA,2026-02-21 17:53:00,2026-02-21 17:53:00,2026-02-21 19:02:00,69.2,69.2,308.1,246.5,323.8
12951,2026-02-21,KOTA,NDLS,2026-02-21 22:06:00,2026-02-21 22:06:00,2026-02-21 23:21:00,75.2,75.2,143.3,114.6,184.7
12952,2026-02-21,NDLS,KOTA,2026-02-21 06:14:00,2026-02-21 06:14:00,2026-02-21 06:21:00,7.3,7.3,1150.0,920.0,933.6
12952,2026-02-21,KOTA,RTM,2026-02-21 09:25:00,2026-02-21 09:25:00,2026-02-21 09:36:00,11.0,11.0,920.0,736.0,763.6
12952,2026-02-21,RTM,BRC,2026-02-21 12:40:00,2026-02-21 12:40:00,2026-02-21 13:13:00,33.1,33.1,690.0,552.0,587.2
12952,2026-02-21,BRC,ST,2026-02-21 16:17:00,2026-02-21 16:17:00,2026-02-21 17:48:00,91.8,91.8,294.8,235.8,331.1
12952,2026-02-21,ST,BCT,2026-02-21 20:52:00,2026-02-21 20:52:00,2026-02-21 22:35:00,103.5,103.5,71.9,57.5,155.2
12004,2026-02-21,NDLS,GZB,2026-02-21 06:16:00,2026-02-21 06:16:00,2026-02-21 06:53:00,37.4,37.4,1150.0,920.0,971.1
12004,2026-02-21,GZB,ALJN,2026-02-21 09:57:00,2026-02-21 09:57:00,2026-02-21 10:38:00,41.8,41.8,920.0,736.0,771.0
12004,2026-02-21,ALJN,TDL,2026-02-21 13:42:00,2026-02-21 13:42:00,2026-02-21 15:21:00,99.6,99.6,690.0,552.0,646.2
12004,2026-02-21,TDL,CNB,2026-02-21 18:25:00,2026-02-21 18:25:00,2026-02-21 20:03:00,98.6,98.6,336.4,269.1,367.1
12004,2026-02-21,CNB,LKO,2026-02-21 23:07:00,2026-02-21 23:07:00,2026-02-22 01:21:00,134.6,134.6,153.6,122.9,232.5
12626,2026-02-21,NDLS,AGC,2026-02-21 06:17:00,2026-02-21 06:17:00,2026-02-21 07:20:00,63.4,63.4,1150.0,920.0,986.5
12626,2026-02-21,AGC,VGLJ,2026-02-21 10:24:00,2026-02-21 10:24:00,2026-02-21 11:28:00,65.0,65.0,920.0,736.0,797.2
12626,2026-02-21,VGLJ,BPL,2026-02-21 14:32:00,2026-02-21 14:32:00,2026-02-21 15:45:00,73.6,73.6,690.0,552.0,615.4
12626,2026-02-21,BPL,NGP,2026-02-21 18:49:00,2026-02-21 18:49:00,2026-02-21 20:59:00,130.9,130.9,301.2,241.0,375.3
12626,2026-02-21,NGP,MAS,2026-02-22 00:03:00,2026-02-22 00:03:00,2026-02-22 02:16:00,133.7,133.7,147.9,118.3,236.0
12424,2026-02-21,NDLS,CNB,2026-02-21 06:37:00,2026-02-21 06:37:00,2026-02-21 07:47:00,71.0,71.0,1150.0,920.0,996.4
12424,2026-02-21,CNB,PRYJ,2026-02-21 10:51:00,2026-02-21 10:51:00,2026-02-21 12:08:00,77.1,77.1,920.0,736.0,817.5
12424,2026-02-21,PRYJ,DDU,2026-02-21 15:12:00,2026-02-21 15:12:00,2026-02-21 16:36:00,84.6,84.6,690.0,552.0,642.0
12424,2026-02-21,DDU,PPTA,2026-02-21 19:40:00,2026-02-21 19:40:00,2026-02-21 21:16:00,96.9,96.9,308.1,246.5,350.6
12424,2026-02-21,PPTA,GHY,2026-02-22 00:20:00,2026-02-22 00:20:00,2026-02-22 02:41:00,141.9,141.9,62.7,50.2,186.3
12260,2026-02-21,NDLS,CNB,2026-02-21 06:52:00,2026-02-21 06:52:00,2026-02-21 07:44:00,52.2,52.2,1150.0,920.0,978.6
12260,2026-02-21,CNB,PRYJ,2026-02-21 11:34:00,2026-02-21 11:34:00,2026-02-21 12:24:00,50.7,50.7,862.5,690.0,750.2
12260,2026-02-21,PRYJ,DDU,2026-02-21 16:14:00,2026-02-21 16:14:00,2026-02-21 16:52:00,38.9,38.9,232.4,185.9,255.9
12260,2026-02-21,DDU,HWH,2026-02-21 20:42:00,2026-02-21 20:42:00,2026-02-21 21:18:00,36.4,36.4,96.1,76.9,104.7
12926,2026-02-21,BCT,BRC,2026-02-21 06:52:00,2026-02-21 06:52:00,2026-02-21 07:34:00,42.3,42.3,1150.0,920.0,971.8
12926,2026-02-21,BRC,RTM,2026-02-21 10:38:00,2026-02-21 10:38:00,2026-02-21 11:19:00,41.3,41.3,920.0,736.0,776.2
12926,2026-02-21,RTM,KOTA,2026-02-21 14:23:00,2026-02-21 14:23:00,2026-02-21 15:00:00,37.7,37.7,690.0,552.0,590.9
12926,2026-02-21,KOTA,NDLS,2026-02-21 18:04:00,2026-02-21 18:04:00,2026-02-21 18:59:00,55.1,55.1,418.1,334.5,409.3
12926,2026-02-21,NDLS,ASR,2026-02-21 22:03:00,2026-02-21 22:03:00,2026-02-21 23:04:00,62.0,62.0,145.8,116.6,179.7
12627,2026-02-21,SBC,DMM,2026-02-21 06:49:00,2026-02-21 06:49:00,2026-02-21 07:57:00,68.5,68.5,1150.0,920.0,1005.8
12627,2026-02-21,DMM,GTL,2026-02-21 11:01:00,2026-02-21 11:01:00,2026-02-21 13:03:00,122.4,122.4,920.0,736.0,854.8
12627,2026-02-21,GTL,SC,2026-02-21 16:07:00,2026-02-21 16:07:00,2026-02-21 18:24:00,137.5,137.5,690.0,552.0,677.5
12627,2026-02-21,SC,NGP,2026-02-21 21:28:00,2026-02-21 21:28:00,2026-02-21 23:59:00,151.0,151.0,395.0,316.0,454.9
12627,2026-02-21,NGP,NDLS,2026-02-22 03:03:00,2026-02-22 03:03:00,2026-02-22 05:38:00,155.3,155.3,106.4,85.1,206.2
12301,2026-02-22,NDLS,CNB,2026-02-22 06:00:00,2026-02-22 06:00:00,2026-02-22 07:35:00,95.9,95.9,1150.0,920.0,1009.0
12301,2026-02-22,CNB,PRYJ,2026-02-22 10:39:00,2026-02-22 10:39:00,2026-02-22 12:24:00,105.4,105.4,920.0,736.0,846.7
12301,2026-02-22,PRYJ,DDU,2026-02-22 15:28:00,2026-02-22 15:28:00,2026-02-22 17:18:00,110.3,110.3,690.0,552.0,642.7
12301,2026-02-22,DDU,GKP,2026-02-22 20:22:00,2026-02-22 20:22:00,2026-02-22 22:28:00,126.7,126.7,435.3,348.2,452.6
12301,2026-02-22,GKP,HWH,2026-02-23 01:32:00,2026-02-23 01:32:00,2026-02-23 03:47:00,135.7,135.7,95.9,76.7,217.6
12302,2026-02-22,HWH,GKP,2026-02-22 05:51:00,2026-02-22 05:51:00,2026-02-22 06:14:00,23.3,23.3,1150.0,920.0,956.8
12302,2026-02-22,GKP,DDU,2026-02-22 09:18:00,2026-02-22 09:18:00,2026-02-22 09:38:00,20.0,20.0,920.0,736.0,771.9
12302,2026-02-22,DDU,PRYJ,2026-02-22 12:42:00,2026-02-22 12:42:00,2026-02-22 13:02:00,20.7,20.7,690.0,552.0,581.0
12302,2026-02-22,PRYJ,CNB,2026-02-22 16:06:00,2026-02-22 16:06:00,2026-02-22 16:41:00,35.9,35.9,417.1,333.7,397.0
12302,2026-02-22,CNB,NDLS,2026-02-22 19:45:00,2026-02-22 19:45:00,2026-02-22 20:25:00,40.2,40.2,112.3,89.8,122.8
12951,2026-02-22,BCT,ST,2026-02-22 06:24:00,2026-02-22 06:24:00,2026-02-22 07:00:00,36.4,36.4,1150.0,920.0,951.6
12951,2026-02-22,ST,BRC,2026-02-22 10:04:00,2026-02-22 10:04:00,2026-02-22 11:35:00,91.2,91.2,920.0,736.0,819.2
12951,2026-02-22,BRC,RTM,2026-02-22 14:39:00,2026-02-22 14:39:00,2026-02-22 16:57:00,138.1,138.1,690.0,552.0,674.2
12951,2026-02-22,RTM,KOTA,2026-02-22 20:01:00,2026-02-22 20:01:00,2026-02-22 22:24:00,143.2,143.2,228.5,182.8,311.9
12951,2026-02-22,KOTA,NDLS,2026-02-23 01:28:00,2026-02-23 01:28:00,2026-02-23 04:13:00,165.8,165.8,91.5,73.2,233.1
12952,2026-02-22,NDLS,KOTA,2026-02-22 06:38:00,2026-02-22 06:38:00,2026-02-22 06:46:00,8.7,8.7,1150.0,920.0,940.4
12952,2026-02-22,KOTA,RTM,2026-02-22 09:50:00,2026-02-22 09:50:00,2026-02-22 10:05:00,15.9,15.9,920.0,736.0,748.4
12952,2026-02-22,RTM,BRC,2026-02-22 13:09:00,2026-02-22 13:09:00,2026-02-22 13:31:00,22.6,22.6,690.0,552.0,586.4
12952,2026-02-22,BRC,ST,2026-02-22 16:35:00,2026-02-22 16:35:00,2026-02-22 17:01:00,26.8,26.8,307.3,245.8,282.8
12952,2026-02-22,ST,BCT,2026-02-22 20:05:00,2026-02-22 20:05:00,2026-02-22 20:30:00,25.9,25.9,119.4,95.5,150.3
12004,2026-02-22,NDLS,GZB,2026-02-22 05:31:00,2026-02-22 05:31:00,2026-02-22 06:02:00,31.2,31.2,1150.0,920.0,964.0
12004,2026-02-22,GZB,ALJN,2026-02-22 09:06:00,2026-02-22 09:06:00,2026-02-22 09:37:00,31.3,31.3,920.0,736.0,770.9
12004,2026-02-22,ALJN,TDL,2026-02-22 12:41:00,2026-02-22 12:41:00,2026-02-22 13:19:00,38.3,38.3,690.0,552.0,599.5
12004,2026-02-22,TDL,CNB,2026-02-22 16:23:00,2026-02-22 16:23:00,2026-02-22 17:14:00,51.4,51.4,374.8,299.8,355.5
12004,2026-02-22,CNB,LKO,2026-02-22 20:18:00,2026-02-22 20:18:00,2026-02-22 21:14:00,56.3,56.3,173.2,138.6,187.7
12626,2026-02-22,NDLS,AGC,2026-02-22 05:48:00,2026-02-22 05:48:00,2026-02-22 06:04:00,16.7,16.7,1150.0,920.0,960.8
12626,2026-02-22,AGC,VGLJ,2026-02-22 09:08:00,2026-02-22 09:08:00,2026-02-22 09:33:00,25.6,25.6,920.0,736.0,773.1
12626,2026-02-22,VGLJ,BPL,2026-02-22 12:37:00,2026-02-22 12:37:00,2026-02-22 13:11:00,34.5,34.5,690.0,552.0,591.4
12626,2026-02-22,BPL,NGP,2026-02-22 16:15:00,2026-02-22 16:15:00,2026-02-22 17:00:00,46.0,46.0,283.3,226.6,282.9
12626,2026-02-22,NGP,MAS,2026-02-22 20:04:00,2026-02-22 20:04:00,2026-02-22 20:59:00,55.7,55.7,156.4,125.1,194.2
12424,2026-02-22,NDLS,CNB,2026-02-22 06:52:00,2026-02-22 06:52:00,2026-02-22 07:45:00,53.9,53.9,1150.0,920.0,979.9
12424,2026-02-22,CNB,PRYJ,2026-02-22 10:49:00,2026-02-22 10:49:00,2026-02-22 11:38:00,49.8,49.8,920.0,736.0,786.1
12424,2026-02-22,PRYJ,DDU,2026-02-22 14:42:00,2026-02-22 14:42:00,2026-02-22 15:35:00,53.8,53.8,690.0,552.0,616.2
12424,2026-02-22,DDU,PPTA,2026-02-22 18:39:00,2026-02-22 18:39:00,2026-02-22 19:39:00,60.5,60.5,500.3,400.2,461.0
